Timestamp,Best Ask,Best Bid,Mid Price
99700,71233,71222,71227.5
99800,71229,71218,71223.5
99900,71231,71220,71225.5
100000,71230,71217,71223.5
100100,71227,71216,71221.5
100200,71237,71224,71230.5
100300,71244,71233,71238.5
100400,71247,71236,71241.5
100500,71248,71237,71242.5
100600,71231,71220,71225.5
100700,71236,71229,71232.5
100800,71242,71231,71236.5
100900,71251,71238,71244.5
101000,71254,71243,71248.5
101100,71263,71261,71262.0
101200,71259,71246,71252.5
101300,71261,71248,71254.5
101400,71264,71251,71257.5
101500,71256,71245,71250.5
101600,71243,71238,71240.5
101700,71243,71232,71237.5
101800,71233,71223,71228.0
101900,71235,71224,71229.5
102000,71238,71227,71232.5
102100,71227,71216,71221.5
102200,71222,71211,71216.5
102300,71235,71222,71228.5
102400,71222,71211,71216.5
102500,71226,71215,71220.5
102600,71228,71215,71221.5
102700,71237,71230,71233.5
102800,71240,71226,71233.0
102900,71224,71218,71221.0
103000,71232,71219,71225.5
103100,71231,71220,71225.5
103200,71236,71223,71229.5
103300,71238,71227,71232.5
103400,71249,71238,71243.5
103500,71252,71241,71246.5
103600,71267,71256,71261.5
103700,71275,71262,71268.5
103800,71258,71257,71257.5
103900,71260,71250,71255.0
104000,71262,71257,71259.5
104100,71276,71265,71270.5
104200,71277,71266,71271.5
104300,71290,71279,71284.5
104400,71270,71265,71267.5
104500,71285,71275,71280.0
104600,71287,71276,71281.5
104700,71290,71277,71283.5
104800,71281,71268,71274.5
104900,71292,71281,71286.5
105000,71290,71277,71283.5
105100,71281,71268,71274.5
105200,71282,71271,71276.5
105300,71288,71277,71282.5
105400,71275,71264,71269.5
105500,71279,71268,71273.5
105600,71271,71258,71264.5
105700,71268,71255,71261.5
105800,71279,71268,71273.5
105900,71275,71262,71268.5
106000,71283,71272,71277.5
106100,71279,71268,71273.5
106200,71274,71268,71271.0
106300,71271,71264,71267.5
106400,71262,71251,71256.5
106500,71248,71235,71241.5
106600,71245,71232,71238.5
106700,71242,71231,71236.5
106800,71254,71243,71248.5
106900,71262,71249,71255.5
107000,71274,71263,71268.5
107100,71274,71269,71271.5
107200,71271,71260,71265.5
107300,71280,71269,71274.5
107400,71287,71274,71280.5
107500,71267,71261,71264.0
107600,71258,71251,71254.5
107700,71280,71267,71273.5
107800,71282,71277,71279.5
107900,71297,71284,71290.5
108000,71297,71286,71291.5
108100,71296,71283,71289.5
108200,71296,71283,71289.5
108300,71302,71289,71295.5
108400,71300,71287,71293.5
108500,71297,71284,71290.5
108600,71298,71287,71292.5
108700,71325,71314,71319.5
108800,71328,71317,71322.5
108900,71333,71322,71327.5
109000,71341,71330,71335.5
109100,71332,71321,71326.5
109200,71319,71306,71312.5
109300,71309,71298,71303.5
109400,71295,71284,71289.5
109500,71314,71301,71307.5
109600,71316,71315,71315.5
109700,71322,71311,71316.5
109800,71321,71315,71318.0
109900,71327,71320,71323.5
110000,71328,71317,71322.5
110100,71324,71313,71318.5
110200,71342,71329,71335.5
110300,71342,71331,71336.5
110400,71334,71321,71327.5
110500,71334,71321,71327.5
110600,71333,71322,71327.5
110700,71338,71327,71332.5
110800,71339,71328,71333.5
110900,71345,71332,71338.5
111000,71352,71339,71345.5
111100,71353,71342,71347.5
111200,71346,71335,71340.5
111300,71333,71328,71330.5
111400,71346,71333,71339.5
111500,71354,71343,71348.5
111600,71349,71338,71343.5
111700,71346,71340,71343.0
111800,71359,71348,71353.5
111900,71355,71344,71349.5
112000,71364,71353,71358.5
112100,71369,71356,71362.5
112200,71360,71347,71353.5
112300,71361,71350,71355.5
112400,71363,71350,71356.5
112500,71358,71347,71352.5
112600,71342,71329,71335.5
112700,71331,71320,71325.5
112800,71348,71335,71341.5
112900,71353,71342,71347.5
113000,71360,71349,71354.5
113100,71353,71340,71346.5
113200,71359,71348,71353.5
113300,71357,71346,71351.5
113400,71337,71324,71330.5
113500,71322,71311,71316.5
113600,71324,71311,71317.5
113700,71325,71314,71319.5
113800,71322,71311,71316.5
113900,71338,71327,71332.5
114000,71343,71332,71337.5
114100,71343,71332,71337.5
114200,71345,71334,71339.5
114300,71342,71337,71339.5
114400,71345,71334,71339.5
114500,71351,71340,71345.5
114600,71351,71350,71350.5
114700,71377,71366,71371.5
114800,71372,71359,71365.5
114900,71386,71375,71380.5
115000,71394,71381,71387.5
115100,71396,71385,71390.5
115200,71387,71376,71381.5
115300,71389,71378,71383.5
115400,71382,71371,71376.5
115500,71382,71371,71376.5
115600,71384,71373,71378.5
115700,71389,71383,71386.0
115800,71394,71381,71387.5
115900,71404,71391,71397.5
116000,71396,71385,71390.5
116100,71400,71387,71393.5
116200,71397,71384,71390.5
116300,71388,71377,71382.5
116400,71372,71361,71366.5
116500,71372,71361,71366.5
116600,71370,71364,71367.0
116700,71367,71356,71361.5
116800,71371,71358,71364.5
116900,71367,71356,71361.5
117000,71363,71350,71356.5
117100,71369,71358,71363.5
117200,71354,71349,71351.5
117300,71347,71334,71340.5
117400,71355,71344,71349.5
117500,71353,71342,71347.5
117600,71358,71347,71352.5
117700,71373,71362,71367.5
117800,71358,71347,71352.5
117900,71355,71349,71352.0
118000,71349,71338,71343.5
118100,71348,71335,71341.5
118200,71339,71328,71333.5
118300,71346,71333,71339.5
118400,71344,71333,71338.5
118500,71341,71328,71334.5
118600,71333,71322,71327.5
118700,71336,71325,71330.5
118800,71341,71327,71334.0
118900,71346,71335,71340.5
119000,71349,71338,71343.5
119100,71339,71326,71332.5
119200,71331,71325,71328.0
119300,71330,71319,71324.5
119400,71337,71336,71336.5
119500,71340,71334,71337.0
119600,71347,71334,71340.5
119700,71356,71345,71350.5
119800,71346,71333,71339.5
119900,71351,71340,71345.5
120000,71349,71338,71343.5
120100,71351,71340,71345.5
120200,71344,71331,71337.5
120300,71340,71327,71333.5
120400,71343,71330,71336.5
120500,71333,71320,71326.5
120600,71325,71314,71319.5
120700,71318,71307,71312.5
120800,71306,71295,71300.5
120900,71303,71292,71297.5
121000,71301,71290,71295.5
121100,71307,71294,71300.5
121200,71290,71289,71289.5
121300,71295,71284,71289.5
121400,71297,71284,71290.5
121500,71297,71284,71290.5
121600,71286,71275,71280.5
121700,71285,71280,71282.5
121800,71278,71265,71271.5
121900,71283,71272,71277.5
122000,71287,71276,71281.5
122100,71298,71287,71292.5
122200,71293,71288,71290.5
122300,71292,71279,71285.5
122400,71279,71273,71276.0
122500,71284,71273,71278.5
122600,71284,71273,71278.5
122700,71284,71271,71277.5
122800,71279,71273,71276.0
122900,71296,71283,71289.5
123000,71293,71280,71286.5
123100,71277,71264,71270.5
123200,71292,71281,71286.5
123300,71305,71294,71299.5
123400,71301,71290,71295.5
123500,71300,71289,71294.5
123600,71306,71293,71299.5
123700,71299,71288,71293.5
123800,71305,71294,71299.5
123900,71304,71291,71297.5
124000,71305,71292,71298.5
124100,71310,71297,71303.5
124200,71306,71295,71300.5
124300,71303,71290,71296.5
124400,71298,71296,71297.0
124500,71291,71280,71285.5
124600,71305,71292,71298.5
124700,71300,71289,71294.5
124800,71308,71295,71301.5
124900,71309,71298,71303.5
125000,71303,71289,71296.0
125100,71312,71301,71306.5
125200,71299,71294,71296.5
125300,71298,71285,71291.5
125400,71284,71279,71281.5
125500,71306,71292,71299.0
125600,71310,71299,71304.5
125700,71302,71291,71296.5
125800,71309,71299,71304.0
125900,71307,71296,71301.5
126000,71302,71291,71296.5
126100,71296,71285,71290.5
126200,71301,71290,71295.5
126300,71300,71289,71294.5
126400,71296,71285,71290.5
126500,71286,71275,71280.5
126600,71267,71256,71261.5
126700,71268,71257,71262.5
126800,71268,71258,71263.0
126900,71255,71242,71248.5
127000,71255,71245,71250.0
127100,71262,71256,71259.0
127200,71282,71269,71275.5
127300,71280,71267,71273.5
127400,71272,71267,71269.5
127500,71290,71279,71284.5
127600,71291,71280,71285.5
127700,71297,71286,71291.5
127800,71305,71295,71300.0
127900,71311,71304,71307.5
128000,71312,71299,71305.5
128100,71313,71302,71307.5
128200,71300,71289,71294.5
128300,71313,71302,71307.5
128400,71303,71292,71297.5
128500,71306,71295,71300.5
128600,71312,71301,71306.5
128700,71313,71302,71307.5
128800,71317,71304,71310.5
128900,71322,71309,71315.5
129000,71316,71305,71310.5
129100,71315,71302,71308.5
129200,71325,71312,71318.5
129300,71343,71330,71336.5
129400,71325,71312,71318.5
129500,71329,71318,71323.5
129600,71329,71318,71323.5
129700,71329,71318,71323.5
129800,71336,71322,71329.0
129900,71324,71319,71321.5
130000,71341,71330,71335.5
130100,71337,71326,71331.5
130200,71334,71321,71327.5
130300,71343,71330,71336.5
130400,71347,71336,71341.5
130500,71351,71340,71345.5
130600,71364,71353,71358.5
130700,71361,71350,71355.5
130800,71347,71336,71341.5
130900,71344,71331,71337.5
131000,71338,71327,71332.5
131100,71344,71333,71338.5
131200,71357,71356,71356.5
131300,71356,71343,71349.5
131400,71368,71361,71364.5
131500,71366,71355,71360.5
131600,71367,71356,71361.5
131700,71370,71359,71364.5
131800,71347,71340,71343.5
131900,71349,71338,71343.5
132000,71348,71337,71342.5
132100,71357,71346,71351.5
132200,71357,71346,71351.5
132300,71366,71353,71359.5
132400,71371,71357,71364.0
132500,71370,71357,71363.5
132600,71379,71366,71372.5
132700,71387,71376,71381.5
132800,71389,71376,71382.5
132900,71389,71375,71382.0
133000,71396,71385,71390.5
133100,71407,71396,71401.5
133200,71411,71400,71405.5
133300,71424,71411,71417.5
133400,71419,71408,71413.5
133500,71414,71401,71407.5
133600,71425,71414,71419.5
133700,71425,71414,71419.5
133800,71421,71415,71418.0
133900,71421,71414,71417.5
134000,71421,71410,71415.5
134100,71424,71411,71417.5
134200,71418,71417,71417.5
134300,71413,71402,71407.5
134400,71405,71394,71399.5
134500,71404,71391,71397.5
134600,71395,71384,71389.5
134700,71389,71378,71383.5
134800,71378,71367,71372.5
134900,71379,71368,71373.5
135000,71390,71379,71384.5
135100,71382,71371,71376.5
135200,71370,71359,71364.5
135300,71364,71353,71358.5
135400,71365,71354,71359.5
135500,71352,71347,71349.5
135600,71338,71325,71331.5
135700,71326,71320,71323.0
135800,71337,71336,71336.5
135900,71333,71322,71327.5
136000,71334,71323,71328.5
136100,71330,71317,71323.5
136200,71326,71313,71319.5
136300,71315,71304,71309.5
136400,71314,71301,71307.5
136500,71315,71304,71309.5
136600,71309,71296,71302.5
136700,71301,71296,71298.5
136800,71312,71299,71305.5
136900,71324,71311,71317.5
137000,71324,71311,71317.5
137100,71318,71307,71312.5
137200,71315,71302,71308.5
137300,71319,71308,71313.5
137400,71318,71305,71311.5
137500,71309,71298,71303.5
137600,71304,71299,71301.5
137700,71308,71297,71302.5
137800,71311,71300,71305.5
137900,71305,71294,71299.5
138000,71313,71300,71306.5
138100,71323,71312,71317.5
138200,71311,71306,71308.5
138300,71326,71313,71319.5
138400,71332,71321,71326.5
138500,71336,71325,71330.5
138600,71334,71328,71331.0
138700,71343,71331,71337.0
138800,71350,71337,71343.5
138900,71358,71347,71352.5
139000,71360,71349,71354.5
139100,71354,71343,71348.5
139200,71349,71336,71342.5
139300,71368,71355,71361.5
139400,71384,71378,71381.0
139500,71406,71395,71400.5
139600,71402,71388,71395.0
139700,71412,71401,71406.5
139800,71424,71413,71418.5
139900,71421,71416,71418.5
140000,71426,71413,71419.5
140100,71426,71415,71420.5
140200,71432,71421,71426.5
140300,71432,71419,71425.5
140400,71426,71415,71420.5
140500,71421,71410,71415.5
140600,71406,71395,71400.5
140700,71415,71404,71409.5
140800,71412,71401,71406.5
140900,71414,71403,71408.5
141000,71401,71396,71398.5
141100,71411,71405,71408.0
141200,71415,71408,71411.5
141300,71409,71398,71403.5
141400,71423,71409,71416.0
141500,71438,71427,71432.5
141600,71434,71423,71428.5
141700,71427,71413,71420.0
141800,71428,71415,71421.5
141900,71433,71422,71427.5
142000,71446,71433,71439.5
142100,71437,71423,71430.0
142200,71430,71417,71423.5
142300,71422,71411,71416.5
142400,71427,71414,71420.5
142500,71423,71410,71416.5
142600,71421,71410,71415.5
142700,71438,71432,71435.0
142800,71441,71428,71434.5
142900,71443,71432,71437.5
143000,71445,71434,71439.5
143100,71432,71421,71426.5
143200,71431,71420,71425.5
143300,71437,71424,71430.5
143400,71429,71418,71423.5
143500,71434,71423,71428.5
143600,71433,71422,71427.5
143700,71429,71418,71423.5
143800,71426,71415,71420.5
143900,71420,71409,71414.5
144000,71425,71414,71419.5
144100,71418,71407,71412.5
144200,71397,71386,71391.5
144300,71403,71396,71399.5
144400,71396,71391,71393.5
144500,71413,71402,71407.5
144600,71417,71406,71411.5
144700,71422,71411,71416.5
144800,71436,71423,71429.5
144900,71448,71437,71442.5
145000,71442,71431,71436.5
145100,71449,71436,71442.5
145200,71461,71450,71455.5
145300,71447,71436,71441.5
145400,71442,71441,71441.5
145500,71463,71452,71457.5
145600,71454,71441,71447.5
145700,71443,71432,71437.5
145800,71444,71437,71440.5
145900,71441,71435,71438.0
146000,71449,71438,71443.5
146100,71453,71440,71446.5
146200,71450,71439,71444.5
146300,71450,71437,71443.5
146400,71442,71431,71436.5
146500,71446,71435,71440.5
146600,71439,71428,71433.5
146700,71436,71431,71433.5
146800,71447,71434,71440.5
146900,71445,71434,71439.5
147000,71451,71440,71445.5
147100,71439,71433,71436.0
147200,71439,71426,71432.5
147300,71439,71428,71433.5
147400,71443,71432,71437.5
147500,71441,71428,71434.5
147600,71448,71437,71442.5
147700,71450,71437,71443.5
147800,71438,71427,71432.5
147900,71433,71422,71427.5
148000,71424,71410,71417.0
148100,71411,71398,71404.5
148200,71431,71420,71425.5
148300,71431,71420,71425.5
148400,71423,71412,71417.5
148500,71427,71416,71421.5
148600,71416,71405,71410.5
148700,71414,71401,71407.5
148800,71410,71405,71407.5
148900,71419,71408,71413.5
149000,71419,71408,71413.5
149100,71415,71404,71409.5
149200,71415,71404,71409.5
149300,71409,71398,71403.5
149400,71404,71391,71397.5
149500,71397,71384,71390.5
149600,71396,71383,71389.5
149700,71408,71394,71401.0
149800,71407,71396,71401.5
149900,71406,71393,71399.5
150000,71405,71392,71398.5
150100,71405,71394,71399.5
150200,71414,71403,71408.5
150300,71424,71413,71418.5
150400,71441,71430,71435.5
150500,71436,71423,71429.5
150600,71437,71424,71430.5
150700,71446,71435,71440.5
150800,71441,71428,71434.5
150900,71450,71437,71443.5
151000,71442,71431,71436.5
151100,71440,71427,71433.5
151200,71441,71430,71435.5
151300,71446,71433,71439.5
151400,71448,71437,71442.5
151500,71460,71449,71454.5
151600,71444,71433,71438.5
151700,71451,71438,71444.5
151800,71447,71434,71440.5
151900,71448,71437,71442.5
152000,71446,71433,71439.5
152100,71437,71426,71431.5
152200,71441,71430,71435.5
152300,71446,71432,71439.0
152400,71441,71430,71435.5
152500,71434,71428,71431.0
152600,71448,71437,71442.5
152700,71432,71421,71426.5
152800,71435,71424,71429.5
152900,71424,71413,71418.5
153000,71437,71426,71431.5
153100,71450,71439,71444.5
153200,71449,71436,71442.5
153300,71460,71449,71454.5
153400,71462,71448,71455.0
153500,71452,71439,71445.5
153600,71461,71450,71455.5
153700,71468,71455,71461.5
153800,71464,71453,71458.5
153900,71449,71436,71442.5
154000,71458,71447,71452.5
154100,71462,71451,71456.5
154200,71463,71458,71460.5
154300,71479,71466,71472.5
154400,71466,71453,71459.5
154500,71468,71457,71462.5
154600,71454,71441,71447.5
154700,71445,71434,71439.5
154800,71453,71442,71447.5
154900,71445,71434,71439.5
155000,71447,71436,71441.5
155100,71446,71435,71440.5
155200,71442,71431,71436.5
155300,71441,71430,71435.5
155400,71457,71446,71451.5
155500,71459,71446,71452.5
155600,71444,71439,71441.5
155700,71453,71442,71447.5
155800,71444,71431,71437.5
155900,71429,71418,71423.5
156000,71417,71406,71411.5
156100,71425,71412,71418.5
156200,71435,71424,71429.5
156300,71427,71414,71420.5
156400,71423,71412,71417.5
156500,71423,71412,71417.5
156600,71433,71422,71427.5
156700,71434,71423,71428.5
156800,71443,71430,71436.5
156900,71446,71433,71439.5
157000,71439,71438,71438.5
157100,71458,71447,71452.5
157200,71461,71456,71458.5
157300,71466,71455,71460.5
157400,71449,71438,71443.5
157500,71455,71444,71449.5
157600,71457,71446,71451.5
157700,71456,71445,71450.5
157800,71462,71451,71456.5
157900,71456,71445,71450.5
158000,71450,71437,71443.5
158100,71443,71432,71437.5
158200,71437,71426,71431.5
158300,71434,71423,71428.5
158400,71442,71431,71436.5
158500,71432,71426,71429.0
158600,71450,71449,71449.5
158700,71441,71428,71434.5
158800,71452,71441,71446.5
158900,71460,71447,71453.5
159000,71477,71476,71476.5
159100,71475,71464,71469.5
159200,71474,71461,71467.5
159300,71466,71455,71460.5
159400,71457,71446,71451.5
159500,71464,71451,71457.5
159600,71461,71450,71455.5
159700,71462,71451,71456.5
159800,71455,71444,71449.5
159900,71462,71449,71455.5
160000,71462,71449,71455.5
160100,71458,71447,71452.5
160200,71457,71446,71451.5
160300,71458,71447,71452.5
160400,71463,71452,71457.5
160500,71470,71459,71464.5
160600,71468,71457,71462.5
160700,71458,71447,71452.5
160800,71453,71442,71447.5
160900,71449,71438,71443.5
161000,71449,71438,71443.5
161100,71438,71427,71432.5
161200,71451,71444,71447.5
161300,71433,71427,71430.0
161400,71422,71411,71416.5
161500,71430,71423,71426.5
161600,71431,71418,71424.5
161700,71426,71415,71420.5
161800,71430,71417,71423.5
161900,71425,71412,71418.5
162000,71422,71411,71416.5
162100,71419,71408,71413.5
162200,71421,71408,71414.5
162300,71428,71417,71422.5
162400,71419,71408,71413.5
162500,71418,71405,71411.5
162600,71418,71407,71412.5
162700,71427,71414,71420.5
162800,71419,71405,71412.0
162900,71426,71415,71420.5
163000,71425,71414,71419.5
163100,71416,71405,71410.5
163200,71413,71402,71407.5
163300,71413,71402,71407.5
163400,71408,71397,71402.5
163500,71408,71394,71401.0
163600,71413,71400,71406.5
163700,71411,71405,71408.0
163800,71407,71406,71406.5
163900,71425,71414,71419.5
164000,71417,71404,71410.5
164100,71390,71384,71387.0
164200,71386,71379,71382.5
164300,71390,71379,71384.5
164400,71396,71385,71390.5
164500,71385,71374,71379.5
